iq,rotor
0.226062,37.55703
0.226193,37.568436
0.232392,37.585213
0.222991,37.595951
0.208791,37.610718
0.189247,37.625481
0.168845,37.63689
0.142715,37.647629
0.126554,37.661724
0.121422,37.673134
0.118246,37.685211
0.115995,37.694607
0.120705,37.706017
0.131898,37.713398
0.14724,37.722794
0.163767,37.732189
0.17712,37.748299
0.184912,37.757019
0.185187,37.773129
0.170606,37.783195
0.160709,37.801983
0.140284,37.812721
0.122467,37.827488
0.110419,37.838898
0.09625,37.849636
0.095388,37.859703
0.101648,37.867081
0.111957,37.875809
0.143308,37.884533
0.17047,37.895271
0.184099,37.908691
0.187569,37.920101
0.17883,37.929497
0.171811,37.942917
0.164302,37.95433
0.158686,37.965069
0.159633,37.975807
0.164716,37.987885
0.163932,37.997952
0.15186,38.003319
0.153831,38.012714
0.172362,38.023453
0.189293,38.036205
0.192152,38.044258
0.196391,38.055668
0.19487,38.073112
0.178772,38.085197
0.162861,38.096607
0.143964,38.110027
0.127946,38.118752
0.117979,38.126133
0.120512,38.138214
0.135214,38.148949
0.139676,38.167072
0.125248,38.181164
0.109665,38.186535
0.099847,38.197945
0.098703,38.21405
0.091931,38.222103
0.092593,38.241566
0.088431,38.246262
0.086088,38.263714
0.085829,38.274452
0.07693,38.291229
0.06946,38.300621
0.065401,38.318073
0.056103,38.333511
0.04535,38.34156
0.039057,38.358341
0.0386,38.375118
0.032405,38.384514
0.029091,38.399281
0.018401,38.414043
0.016381,38.426796
0.014642,38.441559
0.013559,38.45364
0.013574,38.467064
0.013658,38.483166
0.014904,38.496593
0.013808,38.511356
0.006333,38.521423
0.005003,38.537529
0.002471,38.549606
0.000599,38.559002
0.001699,38.571083
0.002753,38.589203
0.003249,38.610008
-0.00478,38.630142
-0.019395,38.643566
-0.02737,38.658333
-0.035988,38.676449
-0.047388,38.69054
-0.054073,38.705307
-0.054772,38.721413
-0.059752,38.738865
-0.067119,38.750275
-0.071702,38.769066
-0.074902,38.788528
-0.095066,38.801277
-0.108805,38.822754
-0.121972,38.834164
-0.122792,38.849598
-0.121859,38.869061
-0.123335,38.884495
-0.133422,38.899261
-0.142618,38.912682
-0.138784,38.926105
-0.130239,38.936844
-0.113884,38.949593
-0.102859,38.966373
-0.098831,38.978451
-0.092217,38.991875
-0.08498,39.002613
-0.077791,39.012009
-0.068953,39.0261
-0.062073,39.041538
-0.05906,39.052277
-0.054233,39.068382
-0.058278,39.085159
-0.062801,39.09724
-0.067961,39.105965
-0.065416,39.114021
-0.052233,39.12677
-0.046738,39.142876
-0.04384,39.152943
-0.045181,39.165691
-0.039848,39.180458
-0.042361,39.197235
-0.047713,39.208645
-0.050377,39.224754
-0.053764,39.237503
-0.056306,39.24757
-0.053661,39.260323
-0.05335,39.273743
-0.053066,39.283138
-0.047259,39.297905
-0.041802,39.308643
-0.040417,39.316696
-0.033212,39.329445
-0.028146,39.342197
-0.022089,39.359646
-0.025937,39.36636
-0.024034,39.377098
-0.016955,39.388504
-0.012088,39.399914
-0.008263,39.409309
-0.004123,39.416019
0.001102,39.428772
0.004139,39.440853
0.007384,39.445549
0.018931,39.461658
0.020563,39.468369
0.030087,39.473736
0.038927,39.478432
0.054774,39.485817
0.076389,39.49387
0.106182,39.502594
0.128878,39.509304
0.147383,39.525414
0.1471,39.539505
0.127039,39.549572
0.111046,39.5583
0.10624,39.565006
0.112012,39.577759
0.117191,39.587154
0.118995,39.595207
0.126885,39.603935
0.141925,39.612659
0.153518,39.624741
0.157837,39.635475
0.153756,39.644199
0.154059,39.652252
0.157697,39.662319
0.163999,39.671715
0.168894,39.683796
0.169308,39.691177
0.169497,39.696545
0.182096,39.703259
0.211933,39.713326
0.239709,39.72205
0.252688,39.736145
0.244117,39.746208
0.226751,39.754936
0.212603,39.759632
0.214892,39.769699
0.227531,39.779766
0.236109,39.787819
0.242303,39.798557
0.238731,39.802582
0.250404,39.813992
0.259661,39.821377
0.266397,39.834797
0.265771,39.844193
0.253442,39.855602
0.234766,39.861645
0.230405,39.872383
0.23407,39.879761
0.242414,39.889828
0.252763,39.900566
0.259473,39.910633
0.25094,39.916676
0.255646,39.920029
0.278634,39.931438
0.298374,39.935463
0.318083,39.938148
0.348846,39.949558
0.371976,39.958954
0.375798,39.964993
0.368434,39.971706
0.371139,39.987812
0.357579,39.99855
0.323569,40.006603
0.290704,40.010628
0.283744,40.020695
0.289219,40.02808
0.298981,40.03949
0.295591,40.049553
0.289428,40.055592
0.293608,40.061634
0.301258,40.077068
0.292199,40.081097
0.28952,40.088478
0.298335,40.097874
0.30819,40.105255
0.310714,40.118008
0.306958,40.131428
0.280834,40.140156
0.249259,40.154251
0.222786,40.169014
0.191636,40.176395
0.169973,40.184448
0.165756,40.199886
0.162002,40.203239
0.170044,40.218674
0.17288,40.22673
0.171636,40.241493
0.161836,40.25626
0.139268,40.271023
0.115227,40.2831
0.100651,40.289814
0.094891,40.302567
0.097373,40.318001
0.094703,40.332096
0.087241,40.346188
0.076218,40.358269
0.066545,40.369675
0.059929,40.37907
0.061222,40.389137
0.077228,40.401218
0.079295,40.414642
0.082265,40.428734
0.077293,40.441486
0.072658,40.458267
0.066907,40.464973
0.071483,40.475712
0.078905,40.488464
0.079341,40.497189
0.085591,40.512627
0.087766,40.518665
0.092716,40.532757
0.098208,40.541481
0.109147,40.55759
0.105891,40.564972
0.111794,40.574368
0.120217,40.587791
0.125786,40.59383
0.138694,40.605911
0.145035,40.617317
0.15349,40.631413
0.14299,40.638123
0.143467,40.646847
0.149294,40.656914
0.160109,40.666313
0.169273,40.677719
0.178347,40.688457
0.182296,40.693825
0.184819,40.704563
0.194119,40.711945
0.207958,40.722683
0.218434,40.734093
0.216114,40.746845
0.202987,40.755569
0.189986,40.768318
0.185473,40.776375
0.176902,40.788452
0.175093,40.800533
0.176743,40.8106
0.165858,40.820667
0.168105,40.82671
0.177947,40.83812
0.188998,40.848854
0.19706,40.860935
0.19768,40.872345
0.181856,40.881741
0.172077,40.89315
0.169019,40.902546
0.178499,40.909924
0.182013,40.922005
0.184263,40.9361
0.179618,40.950863
0.162009,40.956234
0.161676,40.963615
0.173504,40.977036
0.181169,40.984421
0.183906,40.993816
0.196658,41.002541
0.214572,41.011265
0.225852,41.023346
0.230528,41.029385
0.230016,41.035423
0.242024,41.046833
0.259425,41.0522
0.271268,41.062267
0.279039,41.069653
0.285263,41.077705
0.289678,41.095825
0.270875,41.105892
0.241595,41.116631
0.212917,41.125355
0.200441,41.134079
0.200957,41.140793
0.206721,41.149513
0.219927,41.15958
0.226768,41.173004
0.228033,41.188438
0.208988,41.197834
0.180682,41.205891
0.172639,41.216629
0.166158,41.236759
0.148992,41.248169
0.12628,41.258904
0.114133,41.272331
0.103347,41.28508
0.094988,41.300514
0.084198,41.31461
0.070684,41.324005
0.063673,41.336086
0.061642,41.350178
0.065858,41.361588
0.068191,41.374336
0.069022,41.382393
0.074349,41.395142
0.075885,41.416618
0.068325,41.43541
0.054798,41.446819
0.046833,41.457558
0.037523,41.470978
0.036559,41.481045
0.039108,41.493797
0.040657,41.505875
0.041781,41.518627
0.045932,41.537418
0.040439,41.552185
0.042455,41.565609
0.042825,41.577686
0.040843,41.589767
0.036448,41.598492
0.03234,41.614597
0.028019,41.62735
0.030062,41.638084
0.033201,41.655537
0.032813,41.668285
0.03284,41.678352
0.029945,41.689762
0.03641,41.7052
0.029324,41.717949
0.02526,41.728687
0.026713,41.743454
0.025796,41.758217
0.024791,41.772984
0.02081,41.783051
0.017731,41.795799
0.016486,41.809891
0.012469,41.824657
0.008174,41.834724
0.010175,41.853516
0.004832,41.868954
-0.001404,41.877678
-0.005383,41.891769
-0.004635,41.911232
-0.012412,41.922642
-0.016475,41.934052
-0.018826,41.945457
-0.020913,41.960224
-0.017835,41.974316
-0.020639,41.98774
-0.022707,42.002502
-0.026735,42.018612
-0.034996,42.036728
-0.050524,42.050827
-0.059968,42.063576
-0.061382,42.075657
-0.063148,42.096462
-0.070128,42.107201
-0.071828,42.117935
-0.069049,42.130688
-0.065417,42.146122
-0.067474,42.158203
-0.068812,42.168266
-0.067951,42.1884
-0.071978,42.201824
-0.081108,42.215919
-0.092361,42.233368
-0.104834,42.248802
-0.112678,42.263569
-0.125316,42.279675
-0.140234,42.296452
-0.152765,42.306519
-0.154067,42.322628
-0.156673,42.33672
-0.149212,42.351482
-0.143896,42.364906
-0.141735,42.379002
-0.141214,42.395107
-0.139976,42.409874
-0.143276,42.42598
-0.150014,42.438728
-0.155807,42.452824
-0.151761,42.468929
-0.151694,42.483696
-0.153269,42.49913
-0.160381,42.513893
-0.163663,42.52396
-0.150862,42.536713
-0.13466,42.552818
-0.127668,42.559528
-0.110064,42.568924
-0.090455,42.581005
-0.073572,42.592415
-0.067745,42.603825
-0.057933,42.615234
-0.04493,42.621944
-0.031479,42.630669
-0.020687,42.63604
-0.008511,42.650131
0.000699,42.659527
0.010001,42.669594
0.017607,42.67429
0.027045,42.679661
0.047584,42.689056
0.064753,42.697781
0.079673,42.706505
0.093638,42.713219
0.107806,42.723286
0.118644,42.732677
0.124769,42.74073
0.135771,42.741402
0.172543,42.743416
0.23369,42.754154
0.281597,42.758183
0.314955,42.765564
0.33344,42.766907
0.354103,42.776302
0.361258,42.785027
0.360394,42.79509
0.340667,42.804489
0.318401,42.810528
0.307017,42.817238
0.304382,42.829319
0.297309,42.832005
0.306066,42.82999
0.347425,42.836029
0.402509,42.844757
0.442809,42.858177
0.440556,42.862873
0.414386,42.880325
0.365351,42.890392
0.306958,42.896431
0.275381,42.903141
0.262947,42.913208
0.269235,42.921265
0.276476,42.925289
0.292382,42.932671
0.319184,42.945423
0.330574,42.954819
0.324113,42.962872
0.311058,42.97361
0.294893,42.985691
0.276335,42.995087
0.260757,42.995087
0.272266,43.005154
0.292382,43.013874
0.319799,43.017902
0.342632,43.027969
0.360137,43.032669
0.373685,43.043404
0.377302,43.050789
0.369177,43.056828
0.368251,43.06488
0.36784,43.077633
0.362971,43.083672
0.349851,43.0924
0.340766,43.099777
0.336064,43.10582
0.342536,43.113205
0.352346,43.118568
0.376877,43.123268
0.407992,43.13065
0.430112,43.141388
0.428969,43.148773
0.411235,43.153469
0.400897,43.158836
0.404152,43.164207
0.417054,43.169575
0.438965,43.184341
0.439743,43.19709
0.405491,43.205814
0.3608,-0.76306
0.315429,-0.753664
0.28254,-0.743597
0.26327,-0.735544
0.251715,-0.729504
0.26003,-0.723464
0.279613,-0.710712
0.291515,-0.707357
0.307278,-0.699304
0.320032,-0.687895
0.333121,-0.681183
0.335265,-0.669103
0.327339,-0.657694
0.306703,-0.651654
0.292859,-0.644272
0.290633,-0.634205
0.285964,-0.62481
0.286837,-0.615414
0.287149,-0.606689
0.288613,-0.597294
0.286572,-0.589912
0.285423,-0.577831
0.282676,-0.569107
0.278239,-0.563067
0.282485,-0.553671
0.295147,-0.544947
0.303085,-0.536893
0.309042,-0.523471
0.304059,-0.509378
0.28039,-0.505351
0.270609,-0.493942
0.257332,-0.482533
0.245299,-0.469111
0.227522,-0.459715
0.209026,-0.449648
0.210191,-0.43891
0.212785,-0.429515
0.219167,-0.422804
0.232786,-0.411395
0.249694,-0.406697
0.267715,-0.395959
0.27993,-0.386563
0.289679,-0.376496
0.293087,-0.364416
0.290738,-0.355692
0.284109,-0.34227
0.270254,-0.334216
0.253671,-0.330861
0.257952,-0.315425
0.261943,-0.304016
0.258473,-0.295291
0.252764,-0.283882
0.249283,-0.275829
0.244584,-0.263078
0.239769,-0.250998
0.226102,-0.242273
0.221165,-0.231535
0.215294,-0.2161
0.204724,-0.209388
0.192832,-0.202006
0.193449,-0.184557
0.195709,-0.172477
0.18436,-0.160397
0.169407,-0.149659
0.157551,-0.136237
0.144409,-0.123485
0.129895,-0.112077
0.123947,-0.101339
0.115957,-0.087245
0.104937,-0.069125
0.092038,-0.052347
0.073554,-0.038254
0.055975,-0.022818
0.044795,-0.008053
0.042295,0.005369
0.03427,0.020133
0.029147,0.035569
0.027078,0.051005
0.025393,0.0604
0.025172,0.074494
0.022825,0.083218
0.021406,0.101339
0.023689,0.117445
0.02067,0.132881
0.018397,0.145632
0.0118,0.163081
0.012131,0.181201
0.009927,0.194624
0.002269,0.206033
0.000855,0.218113
0.000749,0.230193
0.000657,0.241602
0.000396,0.257709
-0.000308,0.266433
0.002793,0.281198
0.003515,0.295962
0.005459,0.3067
0.001585,0.321465
0.00528,0.334887
-0.000942,0.344954
-0.001628,0.358376
0.000349,0.37247
0.003836,0.383208
0.002331,0.395959
0.000242,0.406697
-0.000732,0.416763
0.00343,0.433541
0.003456,0.443608
0.007483,0.453004
0.009295,0.468439
0.015248,0.480519
0.013564,0.4926
0.018347,0.507364
0.014566,0.520115
0.014626,0.530182
0.015832,0.539578
0.012529,0.54696
0.0218,0.555013
0.038591,0.566422
0.042871,0.579174
0.045276,0.591925
0.04405,0.599307
0.046876,0.608703
0.05447,0.614072
0.070739,0.628165
0.079446,0.637561
0.085759,0.652325
0.082887,0.664405
0.081067,0.671788
0.08134,0.686552
0.077387,0.692592
0.088083,0.705343
0.09559,0.717424
0.102238,0.726148
0.106528,0.732188
0.126453,0.741584
0.138391,0.750979
0.145834,0.761717
0.154283,0.771784
0.164871,0.779837
0.170075,0.791918
0.169106,0.803998
0.162878,0.814736
0.158903,0.826145
0.147386,0.840909
0.135743,0.84762
0.13233,0.860371
0.135745,0.869767
0.137136,0.885203
0.122032,0.898625
0.1106,0.910034
0.096603,0.916745
0.098931,0.930168
0.104312,0.935537
0.115322,0.950301
0.122121,0.965737
0.115712,0.980501
0.092316,0.99191
0.082675,1.002648
0.076145,1.020768
0.063432,1.038888
0.054352,1.050297
0.046701,1.067746
0.040945,1.084524
0.033929,1.097276
0.023748,1.108684
0.018244,1.120764
0.018745,1.138885
0.017763,1.153649
0.015595,1.16573
0.013544,1.179823
0.011305,1.197272
0.008996,1.210694
0.003417,1.226801
-0.000706,1.238881
0.00102,1.253646
-0.002357,1.265726
-0.005138,1.281161
-0.007122,1.298611
-0.011787,1.312704
-0.014886,1.323442
-0.018021,1.334851
-0.019203,1.348944
-0.017561,1.361696
-0.018039,1.375118
-0.015567,1.385856
-0.013867,1.401962
-0.014124,1.412029
-0.015823,1.426123
-0.015341,1.435518
-0.011882,1.446256
-0.006158,1.464376
-0.01156,1.471759
-0.006191,1.487194
-0.005508,1.505985
-0.013852,1.518737
-0.021493,1.53887
-0.035768,1.548937
-0.044051,1.555648
-0.035831,1.573097
-0.036433,1.588533
-0.042344,1.597929
-0.041711,1.603297
-0.031532,1.62276
-0.03024,1.638867
-0.038007,1.652289
-0.040713,1.668396
-0.048735,1.68316
-0.053804,1.691885
-0.053917,1.707992
-0.054651,1.720072
-0.053509,1.725441
-0.043434,1.739534
-0.036831,1.748259
-0.029302,1.759668
-0.02499,1.771076
-0.019325,1.783157
-0.012387,1.793895
-0.008912,1.808659
-0.009958,1.822753
-0.011384,1.828122
-0.005497,1.842886
-0.001414,1.848926
0.002821,1.861006
0.006987,1.875771
0.006541,1.891207
0.000643,1.902616
-0.001957,1.924091
-0.013176,1.92342
-0.009128,1.936171
-0.003506,1.946909
-0.001313,1.958318
0.001331,1.967043
0.006953,1.975767
0.008967,1.987847
0.013876,2.00127
0.014165,2.016705
0.012865,2.030799
0.01609,2.034825
0.016042,2.048919
0.015641,2.065026
0.015321,2.077777
0.012476,2.090528
0.008859,2.095226
0.011365,2.108648
0.014855,2.122071
0.018088,2.135493
0.018881,2.138848
0.026135,2.150928
0.030766,2.160324
0.038147,2.169049
0.04623,2.175089
0.064431,2.189182
0.07621,2.193209
0.092844,2.199249
0.124807,2.210658
0.151128,2.219382
0.170465,2.224751
0.190148,2.23616
0.208113,2.246227
0.21064,2.256965
0.214491,2.263005
0.216676,2.270387
0.225539,2.275756
0.245547,2.281125
0.282145,2.280454
0.336462,2.287836
0.392399,2.293205
0.433595,2.305285
0.441703,2.309312
0.436102,2.312668
0.433935,2.316694
0.450683,2.318037
0.484795,2.322734
0.526028,2.330117
0.544654,2.334143
0.552849,2.341526
0.546655,2.346224
0.534042,2.353606
0.52357,2.355619
0.533369,2.355619
0.563477,2.365015
0.582266,2.36837
0.587125,2.379108
0.572166,2.382464
0.548616,2.383135
0.552302,2.387833
0.570146,2.389175
0.594893,2.395886
0.612881,2.401926
0.62221,2.411993
0.605344,2.421389
0.56871,2.427429
0.524723,2.436824
0.485733,2.438838
0.470051,2.442864
0.481243,2.448904
0.504435,2.457629
0.522545,2.460313
0.533737,2.469038
0.53599,2.469709
0.540614,2.47642
0.546054,2.485145
0.542617,2.493198
0.53316,2.498567
0.517987,2.502594
0.508299,2.516016
0.486334,2.529438
0.447612,2.539505
0.398001,2.543532
0.366749,2.551585
0.364531,2.560981
0.369069,2.567021
0.385128,2.567692
0.418817,2.579772
0.438486,2.586483
0.44396,2.60259
0.416724,2.61467
0.373779,2.62071
0.341844,2.626079
0.333803,2.634133
0.346552,2.642857
0.365763,2.646213
0.384326,2.660306
0.391095,2.673728
0.371537,2.682453
0.339478,2.690506
0.320473,2.701244
0.306849,2.708627
0.299952,2.719364
0.303755,2.726747
0.313036,2.736814
0.319046,2.747551
0.312936,2.75896
0.302937,2.77104
0.286143,2.779094
0.276872,2.786476
0.274914,2.795201
0.289833,2.802583
0.306593,2.813321
0.317059,2.823388
0.315801,2.831441
0.317063,2.839494
0.318888,2.845534
0.332813,2.860299
0.330655,2.871708
0.316281,2.884459
0.296138,2.892513
0.276911,2.904593
0.26221,2.913317
0.261646,2.918015
0.268227,2.924726
0.289512,2.932108
0.318287,2.952913
0.31684,2.955597
0.300359,2.967006
0.295263,2.976402
0.287796,2.988482
0.28004,3.001904
0.261124,3.015998
0.231257,3.022038
0.217542,3.031434
0.223628,3.041501
0.233181,3.054922
0.239659,3.06566
0.232762,3.079754
0.212128,3.093176
0.190468,3.110626
0.160459,3.118008
0.144686,3.126732
0.142599,3.139483
0.140996,3.148208
0.152829,3.158946
0.173611,3.16767
0.188437,3.181764
0.187643,3.190488
0.188434,3.203239
0.186079,3.213977
0.186993,3.222031
0.193909,3.236795
0.192414,3.248204
0.188037,3.2576
0.187767,3.273036
0.174947,3.287129
0.158117,3.297196
0.147998,3.308605
0.14669,3.321356
0.138414,3.334778
0.132907,3.341489
0.131622,3.35424
0.140414,3.367663
0.143197,3.376388
0.141811,3.38981
0.138179,3.403232
0.133034,3.412628
0.133068,3.425379
0.133698,3.440814
0.130325,3.448197
0.134806,3.454908
0.143633,3.465646
0.159371,3.482424
0.153363,3.493833
0.140387,3.507926
0.128822,3.526047
0.107034,3.530745
0.09738,3.544167
0.094451,3.561616
0.086223,3.578394
0.067586,3.591816
0.059709,3.609265
0.04566,3.626043
0.037975,3.63611
0.03114,3.65423
0.027442,3.670337
0.014427,3.687115
0.009372,3.705906
-0.004206,3.723355
-0.008427,3.737448
-0.013171,3.747515
-0.015489,3.767649
-0.015189,3.791809
-0.024602,3.805231
-0.039185,3.821338
-0.041019,3.834089
-0.050475,3.856236
-0.057772,3.873014
-0.077309,3.889792
-0.090673,3.910596
-0.108336,3.922006
-0.113194,3.934086
-0.104814,3.949521
-0.09931,3.962944
-0.093283,3.980393
-0.096065,3.99717
-0.095544,4.007908
-0.089977,4.0267
-0.09477,4.040122
-0.097837,4.056229
-0.108772,4.077034
-0.12791,4.090456
-0.136151,4.104549
-0.134361,4.117301
-0.127055,4.132736
-0.128176,4.150185
-0.131592,4.161594
-0.126515,4.174345
-0.117152,4.190452
-0.109675,4.201861
-0.102936,4.215283
-0.099156,4.224679
-0.09111,4.239444
-0.089353,4.252866
-0.088972,4.273
-0.094247,4.287764
-0.099969,4.295146
-0.099633,4.309911
-0.089678,4.32132
-0.084903,4.338769
-0.086605,4.348836
-0.083304,4.354205
-0.067266,4.366285
-0.05316,4.381721
-0.047815,4.394471
-0.046084,4.40588
-0.042845,4.414605
-0.037457,4.425343
-0.024272,4.426685
-0.012778,4.436752
-0.000843,4.444806
0.009613,4.454872
0.018201,4.470307
0.018161,4.482388
0.014294,4.494468
0.014131,4.507219
0.011398,4.524668
0.007502,4.535406
0.008885,4.544802
0.007557,4.554869
0.006955,4.566278
0.010401,4.572318
0.012809,4.585069
0.017793,4.602518
0.013727,4.611913
0.012798,4.629363
0.011862,4.635402
0.012675,4.652852
0.010263,4.657549
0.013002,4.66963
0.012127,4.684394
0.015884,4.697816
0.015328,4.713923
0.009272,4.729359
0.007781,4.738083
0.005646,4.747479
0.006953,4.76627
0.007434,4.777008
0.007206,4.787746
0.008483,4.803853
0.006256,4.817275
0.00609,4.831368
0.004641,4.845462
0.005037,4.857542
0.003629,4.870964
0.003122,4.885729
0.002417,4.897809
0.006968,4.906533
0.010583,4.914587
0.016967,4.919285
0.032835,4.929351
0.050449,4.944788
0.058215,4.949485
0.070492,4.960223
0.087395,4.967605
